Afrika	Afriko
Dějiny Bulharska	Historio de Bulgario
Mezinárodní soudní dvůr	Internacia Kortumo
Chléb	Pano
Mezinárodní měnový fond	Internacia Monunua Fonduso
1792	1792
1880	1880
1793	1793
1881	1881
UNESCO	Unesko
1794	1794
1882	1882
Všeobecná deklarace lidských práv	Universala Deklaracio de Homaj Rajtoj
Giotto di Bondone	Giotto
1795	1795
1883	1883
Světová zdravotnická organizace	Monda Organizaĵo pri Sano
1796	1796
1884	1884
1797	1797
1885	1885
1886	1886
1798	1798
Annibale Carracci	Annibale Carracci
Světová obchodní organizace	Monda Organizaĵo pri Komerco
1887	1887
1799	1799
1888	1888
Sudak	Sudako
1889	1889
1890	1890
Boris Vian	Boris Vian
Krym	Krimeo
René Magritte	René Magritte
1891	1891
Svahilština	Svahila lingvo
1892	1892
1893	1893
Alfred Jarry	Alfred Jarry
1894	1894
1895	1895
1896	1896
1897	1897
1898	1898
Čínština	Ĉina lingvaro
1899	1899
Rallye	Ralio
Záchod	Necesejo
Južno-Sachalinsk	Juĵno-Saĥalinsk
Příroda	Naturo
Sprcha	Duŝo
Psychiatrie	Psikiatrio
Buňka	Ĉelo (biologio)
Krev	Sango
Elektrochemie	Elektrokemio
Toulouse	Tuluzo
Kostra	Skeleto
Plíce	Pulmo
Počítačová hra	Komputila ludo
Zemský okres Kassel	Distrikto Kassel
Dýchací soustava	Spira sistemo
Pitná voda	Trinkakvo
Zemský okres Schwalm-Eder	Distrikto Schwalm-Eder
Rozmnožovací soustava	Reprodukta sistemo
Casablanca	Kazablanko
Zemský okres Wetterau	Distrikto Wetterau
Rumunština	Rumana lingvo
Bulharština	Bulgara lingvo
Didaktika	Didaktiko
Pedagogika	Pedagogio
Déšť	Pluvo
Vládní obvod Kassel	Distriktaro Kassel
Malgaština	Malagasa lingvo
Frank Herbert	Frank Herbert
Lavina	Lavango
Podnebí	Klimato
El Niño	El-Ninjo
Globální oteplování	Tutmonda varmiĝo
Zemětřesení	Tertremo
Minerál	Mineralo
Puškin (město)	Puŝkin (urbo)
Pravda	Vero
Desková tektonika	Platotektoniko
Petropavlovsk-Kamčatskij	Petropavlovsk-Kamĉatskij
Zen	Zeno
Magadan	Magadan
Magadanská oblast	Magadana provinco
Hromosvod	Fulmoŝirmilo
Americká angličtina	Usona varianto de la angla lingvo
Anadyr	Anadir
Lluís Companys	Lluís Companys
Čukotský autonomní okruh	Ĉukotka aŭtonoma distrikto
Počítačová myš	Komputila muso
Moře Laptěvů	Lapteva Maro
Rurik	Ruriko
Přírodní vědy	Naturscienco
Ivan IV.	Ivano la Terura
Lluís Llach	Lluís Llach
Afroamerická angličtina	Afrikusona angla lingvo
Sergej Michajlovič Ejzenštejn	Sergej Miĥajloviĉ Ejzenŝtejn
Světelné signalizační zařízení	Trafiklumoj
Akira Kurosawa	Kurosawa Akira
Franklin Delano Roosevelt	Franklin D. Roosevelt
Vědy o Zemi	Terscienco
Avicenna	Aviceno
Derby Museum and Art Gallery	Muzeo kaj artgalerio de Derby
Winston Churchill	Winston Churchill
Svatý Augustin	Aŭgusteno de Hipono
Nelson Mandela	Nelson Mandela
Martin Luther King	Martin Luther King
GIMP	GIMP
Inkscape	Inkscape
Bengkulu (město)	Bengkulu (urbo)
Uvozovky	Citilo
Enzym	Enzimo
10. století	10-a jarcento
Bílkovina	Proteino
Ludvík XI.	Ludoviko la 11-a (Francio)
Romové	Ciganoj
Hornina	Rokaĵo
Aminokyselina	Aminoacido
Povodeň	Inundo
Tsunami	Cunamo
Sopka	Vulkano
ARTE	ARTE
Oblak	Nubo
Herní konzole	Videoludilo
Logika	Logiko
Wii	Wii
Letní olympijské hry 1896	Somera Olimpiko 1896
Tornádo	Tornado (ŝtormo)
9. století	9-a jarcento
Trigonometrie	Trigonometrio
8. století	8-a jarcento
Geometrie	Geometrio
Letní olympijské hry 1900	Somera Olimpiko 1900
7. století	7-a jarcento
6. století	6-a jarcento
Gramatika	Gramatiko
Tropická cyklóna	Uragano
Nintendo	Nintendo
Vítr	Vento
5. století	5-a jarcento
Telugština	Telugua lingvo
Letní olympijské hry 1904	Somera Olimpiko 1904
4. století	4-a jarcento
3. století	3-a jarcento
Slang	Slango
2. století	2-a jarcento
Atmosféra	Atmosfero (astro)
Letní olympijské hry 1906	Inter-Olimpiko 1906
1. století	1-a jarcento
Gruzínština	Kartvela lingvo
Letní olympijské hry 1908	Somera Olimpiko 1908
Letní olympijské hry 1912	Somera Olimpiko 1912
Letní olympijské hry 1916	Somera Olimpiko 1916
Letní olympijské hry 1920	Somera Olimpiko 1920
Palembang	Palembang
Letní olympijské hry 1924	Somera Olimpiko 1924
Ekonomie	Ekonomiko
Kapitál	Kapitalo
Letní olympijské hry 1928	Somera Olimpiko 1928
Měna	Valuto
Letní olympijské hry 1932	Somera Olimpiko 1932
Japonský jen	Japana eno
Průmysl	Industrio
Letní olympijské hry 1936	Somera Olimpiko 1936
Daň	Imposto
Lingvistika	Lingvoscienco
Vládní obvod Karlsruhe	Distriktaro Karlsruhe
Slovo	Vorto
Vládní obvod Stuttgart	Distriktaro Stuttgart
Pangkalpinang	Pangkal Pinang
Foném	Fonemo
Severní Dvina	Norda Dvina
Slabika	Silabo
Zemský okres Ortenau	Distrikto Ortenau
Písmo	Skribsistemo
Iława	Iława
Zemský okres Breisgau-Hochschwarzwald	Distrikto Breisgau-Hochschwarzwald
Arabské písmo	Araba alfabeto
Daugava	Daŭgavo
Čínské znaky	Ĉina skribo
Cyrilice	Cirila alfabeto
Neustadt in Sachsen	Neustadt en Saksio
Zemský okres Tübingen	Distrikto Tübingen
Řecká abeceda	Greka alfabeto
Zemský okres Reutlingen	Distrikto Reutlingen
Zemský okres Alb-Donau	Distrikto Alb-Donau
Hangul	Korea alfabeto
Rathen	Rathen
Latinka	Latina alfabeto
Zemský okres Sigmaringen	Distrikto Sigmaringen
Zemský okres Zollernalb	Distrikto Zollernalb
Gramotnost	Legoscio
Kategorie:Bulharsko	Kategorio:Bulgario
Literatura	Literaturo
Kategorie:Francie	Kategorio:Francio
Umění války	La Militarto
Krásná literatura	Fikcio
Kategorie:Hudba	Kategorio:Muziko
Tisíc a jedna noc	Mil kaj unu noktoj
Kategorie:Literatura	Kategorio:Literaturo
Román	Romano
Kategorie:Poezie	Kategorio:Poezio
Sen v červeném domě	Ruĝdoma sonĝo
Kategorie:Dějiny Francie	Kategorio:Historio de Francio
Eurozóna	Eŭrozono
Příběh prince Gendžiho	Genĵi monogatari
Epos o Gilgamešovi	Eposo pri Gilgameŝ
Manga	Mangao
Ilias	Iliado
Mahábhárata	Mahabharato
Roztroušená skleróza	Multloka sklerozo
Šáhnáme	Ŝahnameo
David Guetta	David Guetta
Tykvovité	Kukurbacoj
Dvouděložné	Dukotiledonaj plantoj
Arkansas (řeka)	Arkansaso (rivero)
Papouškovití	Papagedoj
Liška (říše živočichů)	Vulpo
Liška obecná (šelma)	Ruĝa vulpo
Federální úřad pro vyšetřování	FBI
Hockenheim	Hockenheim
Harry Potter	Harry Potter
Trubka	Trumpeto
Jazz	Ĵazo
Klarinet	Klarneto
Basklarinet	Basklarneto
Dudy	Sakŝalmo
Weird Al Yankovic	@@@u0026Weird Al@@@u0026 Yankovic
Pozoun	Trombono
Kancelářská sponka	Paperfiksilo
Housle	Violono
Valladolid	Valadolido
Odenwald	Odenwald
Barokní hudba	Baroka muziko
Iluminace	Libropentraĵo
Algoritmus	Algoritmo
Letní olympijské hry 1940	Somera Olimpiko 1940
Violoncello	Violonĉelo
Cimbál	Zimbalono
Letní olympijské hry 1944	Somera Olimpiko 1944
Hoboj	Hobojo
Palencia	Palencio
Ludvík X. Francouzský	Ludoviko la 10-a (Francio)
Ostrava	Ostrava
Pedofilie	Pedofilio
.ac	.ac
Zoofilie	Zoofilio
Seznam sexuálních pozic	Listo de seksaj pozicioj
Masturbace	Sinmasturbado
Anální sex	Anusa seksumado
Felace	Midzo
Cunnilingus	Franzo
Letní olympijské hry 1948	Somera Olimpiko 1948
Jan I. Francouzský	Johano la 1-a (Francio)
Letní olympijské hry 1952	Somera Olimpiko 1952
Alexandr Veliký	Aleksandro la Granda
Letní olympijské hry 1956	Somera Olimpiko 1956
Konstantin I. Veliký	Konstantino la 1-a de la Romia Imperio
Letní olympijské hry 1960	Somera Olimpiko 1960
Házená	Manpilkado
Letní olympijské hry 1964	Somera Olimpiko 1964
Kýros II.	Kiro la 2-a
Aerodynamika	Aerodinamiko
Společnost	Socio
Letní olympijské hry 1968	Somera Olimpiko 1968
Civilizace	Civilizo
Filip V. Francouzský	Filipo la 5-a (Francio)
Vzdělání	Eduko
Rodina	Familio
Letní olympijské hry 1972	Somera Olimpiko 1972
Hugo Chávez	Hugo Chávez
Muž	Viro
Otto von Bismarck	Otto von Bismarck
Letní olympijské hry 1976	Somera Olimpiko 1976
Manželství	Geedzeco
Kurt Cobain	Kurt Cobain
Francouzská Wikipedie	Franclingva Vikipedio
Španělská Wikipedie	Hispanlingva Vikipedio
Letní olympijské hry 1980	Somera Olimpiko 1980
Interrupce	Aborto
Trest smrti	Mortpuno
Letní olympijské hry 1984	Somera Olimpiko 1984
Antonio Allegri da Correggio	Antonio da Correggio
Základní lidská práva	Homaj rajtoj
Giorgione	Giorgione
Rasismus	Rasismo
Tamerlán	Timur
Otrokářství	Sklaveco
Občanská válka	Interna milito
1. FC Kaiserslautern	1 FC Kaiserslautern
Umar ibn al-Chattáb	Umar ibn al-Ĥattab
Letní olympijské hry 1988	Somera Olimpiko 1988
Reggio di Calabria	Reggio di Calabria
Vojenství	Militfortoj
Sulejman I.	Sulejmano la 1-a
Interpol	Interpol
EuroNews	Euronews
Petr I. Veliký	Petro la Granda
Hrudní kost	Sternumo
Káva	Kafo
Letní olympijské hry 1992	Somera Olimpiko 1992
Džus	Suko
Amudarja	Amudarjo
Mléko	Lakto
Hora	Monto
Hilmand (řeka)	Hilmend
Lorenzo di Credi	Lorenzo di Credi
Databáze	Datumbazo
Poušť	Dezerto
Kábul (řeka)	Kabulo (rivero)
Zemský okres Göppingen	Distrikto Göppingen
Letní olympijské hry 1996	Somera Olimpiko 1996
Zemský okres Esslingen	Distrikto Esslingen
Teorie velkého třesku (seriál)	The Big Bang Theory
Pandž	Pjanĝ
Letní olympijské hry 2000	Somera Olimpiko 2000
Edsger Dijkstra	Edsger Dijkstra
Letní olympijské hry 2004	Somera Olimpiko 2004
Letní olympijské hry 2008	Somera Olimpiko 2008
Sunjatsen	Sun Jatsen
Letní olympijské hry 2012	Somera Olimpiko 2012
Saladin	Saladino
Zemský okres Bernkastel-Wittlich	Distrikto Bernkastel-Wittlich
Schrödingerova kočka	Kato de Schrödinger
Ašóka	Aŝoko
Zemský okres Ahrweiler	Distrikto Ahrweiler
Akbar Veliký	Jalaluddin Muhammad Akbar
Simón Bolívar	Simón Bolívar
Hypnóza	Hipnoto
La Spezia	La Spezia
Andrew Johnson	Andrew Johnson
Letní olympijské hry 2016	Somera Olimpiko 2016
Vestfálsko	Vestfalio
19P/Borrelly	19P/Borrelly
Pierre Trudeau	Pierre-Elliott Trudeau
Kwame Nkrumah	Kwame Nkrumah
Terni	Terno
Jidiš	Jida lingvo
Hongkong	Honkongo
Miami	Miamo
Karáčí	Karaĉio
Korejská válka	Korea milito
Souhvězdí Pastýře	Bovisto (konstelacio)
Arabsko-izraelský konflikt	Araba-israela konflikto
Lagos	Lagoso
Souhvězdí Draka	Drako (konstelacio)
Americká občanská válka	Usona Enlanda Milito
Rio de Janeiro	Rio-de-Ĵanejro
Souhvězdí Ryb	Fiŝoj (konstelacio)
Britské impérium	Brita imperio
Real Madrid	Real Madrid
Studená válka	Malvarma milito
Soul	Seulo
Letiště JFK	Internacia Flughaveno John F. Kennedy
Šanghaj	Ŝanhajo
Athletic Bilbao	Athletic Bilbao
San Francisco International Airport	Flughaveno San-Francisko
Kulturní revoluce	Kultura Revolucio
Letiště London Heathrow	Flughaveno London Heathrow
Bilbao	Bilbao
Coswig	Coswig (Saksio)
Velká hospodářská krize	Granda depresio
Atlético Madrid	Atlético Madrid
Letiště London Gatwick	Flughaveno London Gatwick
Walt Disney	Walt Disney
Reformy Meidži	Reformo Mejĝi
Letiště London Stansted	Flughaveno London Stansted
Sevilla	Sevilo
Betis Sevilla	Real Betis Balompié
Ruská revoluce (1917)	Rusia revolucio de 1917
Los Angeles International Airport	Flughaveno Los-Anĝeleso
Dynastie Čching	Dinastio Qing
Versailleská smlouva	Traktato de Versajlo
Míšeň	Meißen
Archimédés	Arkimedo
Válka ve Vietnamu	Vjetnama milito
Thomas Alva Edison	Thomas Alva Edison
Vigo	Vigo
Eukleidés	Eŭklido
Albánština	Albana lingvo
Celta de Vigo	Real Club Celta de Vigo
Michael Faraday	Michael Faraday
Baskičtina	Eŭska lingvo
Enrico Fermi	Enrico Fermi
A Coruña	Korunjo
Leonardo Fibonacci	Fibonacci
Aragonština	Aragona lingvo
British Airways	British Airways
Domain Name System	Domajna nomsistemo
Henry Ford	Henry Ford
Joseph Fourier	Jean Baptiste Joseph Fourier
Hypertext Transfer Protocol	Hiperteksto-Transiga Protokolo
Galén	Galeno de Pergamo
Henrique Capriles Radonski	Henrique Capriles Radonski
Arménština	Armena lingvo
Alsaština	Alzaca lingvo
Oneworld	Oneworld
Kryptografie	Kriptologio
Internet Protocol	IP
Ukrajinština	Ukraina lingvo
Bajt	Bitoko
Transmission Control Protocol	TCP
Bit	Bito
Granada	Granado
HyperText Markup Language	HTML
Augustin Louis Cauchy	Augustin Louis Cauchy
ASCII	Askio
Valencie	Valencio
Unicode	Unikodo
Černohorština	Montenegra lingvo
Palma de Mallorca	Palma de Majorko
Mallorca	Majorko
Souhvězdí Žirafy	Ĝirafo (konstelacio)
Maecenas	Mecenaso
Souhvězdí Mečouna	Orfiŝo (konstelacio)
Souhvězdí Velryby	Baleno (konstelacio)
Souhvězdí Panny	Virgo (konstelacio)
Souhvězdí Kentaura	Centaŭro (konstelacio)
Valence (Drôme)	Valence (Drôme)
Souhvězdí Raka	Kankro (konstelacio)
Málaga	Malago
Souhvězdí Lva	Leono (konstelacio)
Souhvězdí Orionu	Oriono (konstelacio)
Klaus Wowereit	Klaus Wowereit
Souhvězdí Pegase	Pegazo (konstelacio)
Souhvězdí Štíra	Skorpio (konstelacio)
Souhvězdí Střelce	Sagitario
Satyajit Ray	Satyajit Ray
ALBA (Bolívarovský svaz pro lid naší Ameriky)	Bolivara Alternativo por Ameriko
Steven Spielberg	Steven Spielberg
Evropská komise	Eŭropa Komisiono
Socialismus 21. století	Socialismo de la 21-a jarcento
Evropská rada	Eŭropa Konsilio
Evropský parlament	Eŭropa Parlamento
Rada Evropské unie	Konsilio de la Eŭropa Unio
Evropský účetní dvůr	Eŭropa Revizora Kortumo
Evropská centrální banka	Eŭropa Centra Banko
Souhvězdí Hadonoše	Serpentisto (konstelacio)
Rada Evropy	Konsilio de Eŭropo
Souhvězdí Hada	Serpento (konstelacio)
Souhvězdí Pece	Forno (konstelacio)
Souhvězdí Velké medvědice	Granda Ursino (konstelacio)
Evropské společenství pro atomovou energii	Eŭropa Komunumo pri Atomenergio
Souhvězdí Labutě	Cigno (konstelacio)
Souhvězdí Blíženců	Ĝemeloj (konstelacio)
Marion Cotillard	Marion Cotillard
Souhvězdí	Konstelacio
Evropský hospodářský prostor	Eŭropa Ekonomia Areo
Johannes Gutenberg	Johannes Gutenberg
James Prescott Joule	James Prescott Joule
Johannes Kepler	Keplero
Místokrálovství Nová Granada	Vicreĝlando de Nova Granado
Cancún	Cancún
Guadalajara	Guadalajara
Mo Jen	Mo Yan
Dálnice A1 (Německo)	Germana aŭtovojo A1
Schaffhausen	Ŝafhaŭzo
Dálnice A2 (Německo)	Germana aŭtovojo A2
Dálnice A3 (Německo)	Germana aŭtovojo A3
Dálnice A4 (Německo)	Germana aŭtovojo A4
Dálnice A5 (Německo)	Germana aŭtovojo A5
Dálnice A6 (Německo)	Germana aŭtovojo A6
Dálnice A7 (Německo)	Germana aŭtovojo A7
Dálnice A8 (Německo)	Germana aŭtovojo A8
Max Planck	Max Planck
Guadalajara (Mexiko)	Gvadalaharo
Dálnice A9 (Německo)	Germana aŭtovojo A9
Švédština	Sveda lingvo
Dánština	Dana lingvo
Nikola Tesla	Nikola Tesla
Al-Chorezmí	Al-Ĥorazmi
Bardonecchia	Bardonecchia
James Watt	James Watt
Dálnice A20 (Německo)	Germana aŭtovojo A20
Norština	Norvega lingvo
Čánakja	Ĉanakja
Gottfried Wilhelm Leibniz	Gottfried Wilhelm Leibniz
Noam Chomsky	Noam Chomsky
Lucemburština	Luksemburga lingvo
Pudink	Pudingo
Čeština	Ĉeĥa lingvo
Slovenština	Slovaka lingvo
Karl Marx	Karl Marx
Slovinština	Slovena lingvo
Maďarština	Hungara lingvo
Voltaire	Voltaire
Estonština	Estona lingvo
Mojžíš	Moseo
Lotyština	Latva lingvo
Poznatek	Scio
Litevština	Litova lingvo
Hinduismus	Hinduismo
Běloruština	Belorusa lingvo
José Mujica	José Mujica
James Clerk Maxwell	James Clerk Maxwell
Tabaré Vázquez	Tabaré Vázquez
Grand Prix Monaka	Grand-Premio de Monako
Prs	Mamo
Dmitrij Ivanovič Mendělejev	Dmitrij Mendelejev
Atom	Atomo
Grand Prix San Marina	Granda Premio de San Marino
Ernest Rutherford	Ernest Rutherford
Winterthur	Vinterturo
Světlo	Lumo
Řečtina	Greka lingvo
Erwin Schrödinger	Erwin Schrödinger
Mytologie	Mitologio
Operační systém	Operaciumo
Tádž Mahal	Taĝ-Mahalo
Irština	Irlanda lingvo
Programovací jazyk	Programlingvo
Tučňáci	Pingveno
Fundamentalismus	Fundamentismo
E-mail	Retpoŝto
Monoteismus	Monoteismo
Josip Broz Tito	Josip Broz Tito
Polyteismus	Politeismo
Duše	Animo
Maltština	Malta lingvo
Perština	Persa lingvo
Náboženství	Religio
Korejština	Korea lingvo
Dálnice A24 (Německo)	Germana aŭtovojo A24
Abrahám	Abraham
Genesis	Genezo
Kantonština	Kantona lingvo
Empire State Building	Empire State Building
Exodus	Eliro
René Descartes	René Descartes
Severočínské dialekty	Nordĉina dialektaro
Dálnice A27 (Německo)	Germana aŭtovojo A27
Vietnamština	Vjetnama lingvo
Pavel z Tarsu	Paŭlo de Tarso
Socha Svobody	Statuo de Libereco
Clive Staples Lewis	C. S. Lewis
Khmerština	Kmera lingvo
Laoština	Laŭa lingvo
Armáda Spojených států amerických	Usona terarmeo
Lumbiní	Lumbini
Sigmund Freud	Sigmund Freud
Thajština	Siama lingvo
United States Military Academy	West Point
Barmština	Birma lingvo
Kategorie:Souhvězdí	Kategorio:Konstelacioj
Džinismus	Ĝajnismo
Georg Wilhelm Friedrich Hegel	Hegelo
Malajština	Malaja lingvo
Indonéština	Indonezia lingvo
Mongolština	Mongola lingvo
Baku	Bakuo
Cesana Torinese	Cesana Torinese
Souhvězdí Lodní zádě	Pobo (konstelacio)
Kazaština	Kazaĥa lingvo
Souhvězdí Oltáře	Altaro (konstelacio)
Kyrgyzština	Kirgiza lingvo
Souhvězdí Andromedy	Andromedo (konstelacio)
Světové dědictví	Monda heredaĵo de Unesko
Tádžičtina	Taĝika lingvo
Asterismus (astronomie)	Stelaro
Uzbečtina	Uzbeka lingvo
Salát (pokrm)	Salato
Turkmenština	Turkmena lingvo
Judaismus	Judismo
Thimphu	Timbuo
Bandar Seri Begawan	Bandar-Seri-Begavano
Souhvězdí Poháru	Pokalo (konstelacio)
Souhvězdí Vlasů Bereniky	Berenica Hararo (konstelacio)
Souhvězdí Sochaře	Skulptisto (konstelacio)
Hebrejština	Hebrea lingvo
Souhvězdí Tabulové hory	Tablomonto (konstelacio)
Ázerbájdžánština	Azerbajĝana lingvo
Ibn Chaldún	Ibn-Ĥaldun
Makedonština	Makedona lingvo
Srbština	Serba lingvo
Srbochorvatština	Serbokroata lingvo
Souhvězdí Delfína	Delfeno (konstelacio)
Bosenština	Bosnia lingvo
Souhvězdí Malého psa	Malgranda Hundo
Eberswalde	Eberswalde
Galicijština	Galega lingvo
Velština	Kimra lingvo
Dili	Dilo
Immanuel Kant	Immanuel Kant
Skotská gaelština	Skotgaela lingvo
Sikhismus	Sikismo
John Maynard Keynes	John Maynard Keynes
Tintoretto	Tintoretto
Deutsche Bahn	Deutsche Bahn
Lufthansa	Lufthansa
Vientiane	Vjentiano
Guy de Maupassant	Guy de Maupassant
Vlámské společenství	Flandra Komunumo de Belgio
Chování	Konduto
Lao-c’	Laozio
Gmail	Gmail
Disk Google	Google Drive
Male	Maleo (Maldivoj)
Jóga	Jogo
John Locke	John Locke
Friedrich Nietzsche	Friedrich Wilhelm Nietzsche
Biškek	Biŝkeko
Jean-Paul Sartre	Jean-Paul Sartre
Dušanbe	Duŝanbeo
Játra	Hepato
Slezina	Lieno
S’-ma Čchien	Sima Qian
Ledvina	Reno
Adam Smith	Adam Smith
Močový měchýř	Urina veziko
Varle	Testiko
Močovod	Uretero
Močová trubice	Uretro
Max Weber	Max Weber
Ludwig Wittgenstein	Ludwig Wittgenstein
Králík	Kuniklo
Ču Si	Zhu Xi
BASF	BASF
Nindža	Ninĵo
Inverso Pinasca	Inverso Pinasca
Nervová soustava	Nerva sistemo
Zombie	Zombio
Vlkodlak	Homlupo
Emoce	Emocio
Psychologie	Psikologio
Myšlení	Pensado
Timbuktu	Timbuktuo
Oceán	Oceano
Tomáš Akvinský	Tomaso de Akvino
Viktorie (britská královna)	Viktoria (Britio)
Paolo Veronese	Paolo Veronese
Gautama Buddha	Sidarto Gotamo
Lóthal	Lothal
Deštný les	Pluvarbaro
Premier League	F.A. Supra Ligo
Dialektika	Dialektiko
Sardar Vallabhbhai Patel	Vallabhbhai Patel
Mohamed	Mohamedo
Etika	Etiko
Gnozeologie	Sciteorio
Moncalieri	Moncalieri
Svobodná vůle	Libera volo
IPod	IPod
Veverkovití	Sciuredoj
Pravděpodobnost	Probablo
Skutečnost	Realo
None	None
Abdul Kalám	Abdul Kalam
Orbassano	Orbassano
Osasio	Osasio
Dýchání	Spirado
BBC	BBC
Shahrukh Khan	Shahrukh Khan
Bad Doberan	Bad Doberan
Tony Blair	Tony Blair
Al-Ghazálí	Algazelo
Martin Luther	Marteno Lutero
John Major	John Major
James Callaghan	James Callaghan
Burgos	Burgoso
Konfucianismus	Konfuceismo
Gerald Ford	Gerald Ford
Zimní olympijské hry 1924	Vintra Olimpiko 1924
Honda	Honda
Ší'itský islám	Ŝijaismo
Richard Nixon	Richard Nixon
Zimní olympijské hry 1928	Vintra Olimpiko 1928
Katolická církev	Katolika Eklezio
Trimúrti	Trimurto
Zimní olympijské hry 1932	Vintra Olimpiko 1932
Břicho	Ventro
Taoismus	Taoismo
Zimní olympijské hry 1936	Vintra Olimpiko 1936
Zoroastrismus	Zaratuŝtrismo
Súfismus	Sufiismo
Mícha	Mjelo
Zimní olympijské hry 1940	Vintra Olimpiko 1940
Žíla (biologie)	Vejno
Bengálština	Bengala lingvo
Děloha	Utero
Zimní olympijské hry 1944	Vintra Olimpiko 1944
Jazyk (orgán)	Lango (anatomio)
Zimní olympijské hry 1948	Vintra Olimpiko 1948
Chelsea FC	Chelsea F.C.
Arsenal FC	Arsenal F.C.
Slinivka břišní	Pankreato
Nerv	Nervo
Lidská kostra	Homa skeleto
Zimní olympijské hry 1952	Vintra Olimpiko 1952
Liberálně demokratická strana (Spojené království)	Liberal Democrat (brita partio)
Předstojná žláza	Prostato
Konzervativní strana (Spojené království)	Konservisma Partio (Britio)
Pobřišnice	Peritoneo
Labouristická strana	Brita Laborista Partio
Vaječník	Ovario
Zimní olympijské hry 1956	Vintra Olimpiko 1956
Krk	Kolo
Zimní olympijské hry 1960	Vintra Olimpiko 1960
Ústa a ústní dutina	Buŝo
Zimní olympijské hry 1964	Vintra Olimpiko 1964
Hrtan	Laringo
Střevo	Intesto
Lyndon B. Johnson	Lyndon B. Johnson
Zimní olympijské hry 1968	Vintra Olimpiko 1968
Kloub	Artiko
Hrudník	Brusto
Zimní olympijské hry 1972	Vintra Olimpiko 1972
Žláza	Glando
Falklandy	Insuloj Falklandoj
Trávicí soustava	Digesta sistemo
Zimní olympijské hry 1976	Vintra Olimpiko 1976
Zimní olympijské hry 1980	Vintra Olimpiko 1980
Bránice	Toraka diafragmo
Tepna	Arterio
Apendix	Apendico
Zimní olympijské hry 1984	Vintra Olimpiko 1984
Zimní olympijské hry 1988	Vintra Olimpiko 1988
A	A
Zimní olympijské hry 1992	Vintra Olimpiko 1992
Jádro (informatika)	Kerno (operaciumo)
Zimní olympijské hry 1994	Vintra Olimpiko 1994
Zimní olympijské hry 1998	Vintra Olimpiko 1998
Zimní olympijské hry 2002	Vintra Olimpiko 2002
Zelená strana Anglie a Walesu	Verda Partio de Anglio kaj Kimrio
Michael Schumacher	Michael Schumacher
Zimní olympijské hry 2006	Vintra Olimpiko 2006
Lewis Hamilton	Lewis Hamilton
Zimní olympijské hry 2010	Vintra Olimpiko 2010
Man (ostrov)	Manksinsulo
Zimní olympijské hry 2014	Vintra Olimpiko 2014
Wight	Isle of Wight
Alžběta II.	Elizabeto la 2-a (Britio)
Dynastie Tchang	Dinastio Tang
The New York Times	The New York Times
Princezna Diana	Diana Spencer
Letiště Berlín-Tempelhof	Flughaveno Berlino-Tempelhof
Silniční dopravní nehoda	Trafikakcidento
Letiště Berlín-Tegel	Flughaveno Berlino-Tegel
Letiště Berlín-Schönefeld	Flughaveno Berlino-Schönefeld
Únava	Laceco
ß	ß
Schiphol	Flughaveno Schiphol
Henry Purcell	Henry Purcell
John Fitzgerald Kennedy	John F. Kennedy
Satanská bible	Satana Biblio
B	B
Honoré de Balzac	Honoré de Balzac
Ejakulát	Ejakulaĵo
Gioacchino Rossini	Gioachino Rossini
Klasická hudba	Klasika muziko
Nouméa	Numeo
Symfonie	Simfonio
G	G
U	U
Koncert (hudební skladba)	Konĉerto
Z	Z
Blues	Bluso
Flamenco	Flamenko
F	F
Vaals	Vaals
J	J
Venray	Venray
Venlo	Venlo
Elektronická hudba	Elektronika muziko
Abeceda	Alfabeto
Písmeno	Litero
Mook en Middelaar	Mook en Middelaar
Reggae	Regeo
Saxofon	Saksofono
Brunssum	Brunssum
Bergen (Limburg)	Bergen (Limburgo)
Aalburg	Aalburg
T	T
C	C
Eindhoven	Eindhoven
R	R
Oirschot	Oirschot
Uden	Uden
D	D
Koimbatur	Koimbatore
Alfa	Alfo
Omega	Omego
I	I
Pesto	Pesto (kondimento)
Beemster	Beemster
Mý	Muo (litero)
Říše Ming	Dinastio Ming
E	E
H	H
Dwight D. Eisenhower	Dwight D. Eisenhower
Haarlem	Haarlemo
K	K
L	L
M	M
Hilversum	Hilversum
N	N
O	O
P	P
Naarden	Naarden
Q	Q
S	S
Chung-wu	Ĵu Juanĵang
Ronald Reagan	Ronald Reagan
V	V
W	W
Jung-le	Jongle
X	X
Y	Y
Weesp	Weesp
Zandvoort	Zandvoort
Ä	Ä
Å	Å
Æ	Æ
Ç	Ç
Ð	Ð
Nizozemská Wikipedie	Nederlandlingva Vikipedio
Deventer	Deventer
Enschede	Enschede
Hengelo	Hengelo
Hardenberg	Hardenberg
Fí	Fio (litero)
Wan-li	Ŭan Li
Vlissingen	Vlissingen
Maisúr	Majsur
Janica Kostelićová	Janica Kostelić
Viktoria Azarenková	Viktoria Azarenka
Andy Murray	Andy Murray
Tangerang	Tangerang
Lisa Raymondová	Lisa Raymond
Rafael Nadal	Rafael Nadal
Suetonius	Suetonio
Klingonština	Klingona lingvo
LibreOffice	LibreOffice
Eurovision Song Contest 2002	Eŭrovido-Kantokonkurso 2002
Eurovision Song Contest 2003	Eŭrovido-Kantokonkurso 2003
Eurovision Song Contest 2004	Eŭrovido-Kantokonkurso 2004
