Afrika	Afriko
Imperatorius Henrikas III	Henriko la 3-a (Sankta Romia Imperio)
Emanuelis Levinas	Emmanuel Levinas
Polka	Polko
Rytų Frankų karalystė	Orientfranka imperio
Otto Dix	Otto Dix
Nepriklausoma Kroatijos valstybė	Sendependa ŝtato Kroatio
Habsburgų monarchija	Habsburga monarkio
Scatman John	Scatman John
Lennart-Georg Meri	Lennart Meri
Valdas Adamkus	Valdas Adamkus
Vangelis	Vangelis
Bad Godesbergas	Bad Godesberg
Jūrų liūtas (operacija)	Operaco Seelöwe
V-1	V-1
Kiveris	Ĉako (kapvesto)
Aras (Vokietijos upė)	Ahr (Rejno)
Konstantin von Neurath	Konstantin von Neurath
Jacques Delors	Jacques Delors
Fornarina	La Fornarina
Krzysztof Penderecki	Krzysztof Penderecki
Karupanas	Carúpano
Sicherheitsdienst	Sicherheitsdienst
Brussels Airlines	Brussels Airlines
Eurovizijos dainų konkursas 1983	Eŭrovido-Kantokonkurso 1983
Kristijonas IV	Kristiano la 4-a (Danio-Norvegio)
Kirovskas (Murmanskas)	Kirovsk (urbo en Murmanska provinco)
Waffen-SS	Waffen-SS
Heinrich Schütz	Heinrich Schütz
Sent Helensas	St Helens
Austrijos-Prūsijos karas	Prusia-Aŭstria milito
Italijos socialinė respublika	Itala Sociala Respubliko
Kiseliovskas	Kiselovsk
Kislovodskas	Kislovodsk
Trabant	Trabant
Klimovskas	Klimovsk
Umberto I	Umberto la 1-a (Italio)
Michael Bublé	Michael Bublé
Eros Ramazzotti	Eros Ramazzotti
Negarbingi šunsnukiai	Inglourious Basterds
Mergelių kyšulys	Kabo Virgenes
Marianų salos	Marianoj
Hans Arp	Jean Arp
Albrecht Altdorfer	Albrecht Altdorfer
Kovdoras	Kovdor
Tirolis	Tirolo (regiono)
Imrė Kalmanas	Kálmán Imre
North American F-86 Sabre	F-86 Sabre
Alcide De Gasperi	Alcide De Gasperi
Stasi	Ministerium für Staatssicherheit
Maksimilijonas Kolbė	Maksimiliano Kolbe
Trilypė Sąjunga	Triopa Alianco (1882)
Louis Antoine de Bougainville	Louis Antoine de Bougainville
Kristijonas I	Kristiano la 1-a (Danio)
Lipė	Lippe
Vokietijos Rytų Afrika	Germana Orient-Afriko
Joseph Beuys	Joseph Beuys
Saras (upė)	Saro
Alitalia	Alitalia
Tiubingeno universitetas	Universitato de Tubingeno
Tomas Miunceris	Thomas Müntzer
Freiburgo universitetas	Universitato Alberto Ludoviko de Frajburgo
Dubuo (indas)	Bovlo
Konstanco susirinkimas	Koncilio de Konstanco
Melekeokas	Melekeoko
Savojinis kopūstas	Savoja brasiko
Frederikas II	Frederiko la 2-a (Danio-Norvegio)
TSV Eintracht Braunschweig	Eintracht Braunschweig
Cimermano telegrama	Telegramo de Zimmermann
Sundos salos	Sundaj Insuloj
Vokietijos futbolo federacija	Germana Futbal-Asocio
Cat Stevens	Cat Stevens
Aleksandras Suvorovas	Aleksandr Suvorov
Jemeljanas Pugačiovas	Emeljan Pugaĉov
Smuklė	Taverno
Miuncheno sutartis	Munkena interkonsento
Emanuelis II	Emanuelo la 2-a (Portugalio)
Francis Bacon (1909)	Francis Bacon (pentristo)
Jozef Tiso	Jozef Tiso
Požeminis pasaulis	Submondo
Melasa	Melaso
Slovakijos respublika (1939-1945)	Slovaka ŝtato
Victor Vasarely	Victor Vasarely
Kristijonas II	Kristiano la 2-a (Danio-Norvegio)
Cristian Zaccardo	Cristian Zaccardo
Augsburgo išpažinimas	Aŭgsburga konfeso
Danijel Pranjić	Danijel Pranjić
Einhardas	Eginhardo
Daniel Libeskind	Daniel Libeskind
Leopoldas Sedaras Sengoras	Léopold Sédar Senghor
Dailidė (amatas)	Ĉarpentisto
Karlheinz Stockhausen	Karlheinz Stockhausen
Jėnos universitetas	Friedrich-Schiller-Universitato Jena
Senoji pinakoteka	Malnova pinakoteko
Rytų frontas Pirmajame pasauliniame kare	Orienta Fronto (Unua mondmilito)
Augsburgo taika	Paco de Aŭgsburgo
Varšuvos getas	Varsovia geto
Tarpukaris	Intermilita periodo
Ada (reikšmės)	ADA
Citoskeletas	Ĉelskeleto
Bismarko salynas	Bismarkoj
Kogalymas	Kogalim
Šventoji sąjunga	Sankta Alianco
Vere Gordon Childe	Vere Gordon Childe
Nana Mouskouri	Nana Mouskouri
Patricijai	Patricio
Utrechto sutartis	Traktato de Utrecht
Anšliusas	Anschluss
Kola (miestas)	Kola (urbo)
Monbeljaras	Montbéliard
Britanijos mūšis	Batalo de Anglio
Viktor Frankl	Viktor Frankl
Kolpaševas	Kolpaŝevo
Tulis (Prancūzija)	Toul
Kolpinas	Kolpino
Reino konfederacija	Rejna Federacio
Nikolajus Kuzietis	Nikolao de Kuzo
Arnold Schönberg	Arnold Schönberg
Ješiva	Jeŝivo
Orlandus Lassus	Orlando di Lasso
Bundestagas	Federacia Parlamento
Komsomolskas prie Amūro	Komsomolsko-ĉe-Amuro
Leipcigo universitetas	Universitato de Lepsiko
Carl Maria von Weber	Carl Maria von Weber
Šri Lankos vėliava	Flago de Sri-Lanko
Berlyno zoologijos sodas	Zoologia ĝardeno de Berlino
Mogiliavas	Mahiljoŭ
Maksas Ernstas	Max Ernst
Jutai (germanai)	Jutoj
Eurovizijos dainų konkursas 1957	Eŭrovido-Kantokonkurso 1957
Toskanos didžioji kunigaikštystė	Grandduklando de Toskanio
Javier Solana	Javier Solana
Geltonasis drugys	Flava febro
Legioneliozė	Legiana malsano
Lidicė	Lidice
Obenro	Aabenraa
Olafas V	Olavo la 5-a (Norvegio)
Hokonas VII	Haakon la 7-a (Norvegio)
Egbertas	Egbert (Wessex)
Beda	Bede (historiisto)
Laplandijos karas	Laponia milito
Royal Dutch Shell	Royal Dutch Shell
Fizinis asmuo	Natura persono
Hugo Grotius	Hugo Grotius
Kristijonas VI	Kristiano la 6-a (Danio)
Kristijonas III	Kristiano la 3-a (Danio-Norvegio)
Frederikas VI	Frederiko la 6-a (Danio)
Ohržė	Ohře
Leninizmas	Leninismo
Kerdla	Kärdla
Juridinis asmuo	Jura persono
Svebai	Sueboj
Thornton Wilder	Thornton Wilder
Krasnystavas	Krasnystaw
Manerheimo linija	Mannerheim-linio
Cvingeris	Zwinger (Dresdeno)
Jonas Liuksemburgietis	Johano de Luksemburgo
Marakanos stadionas	Stadiono Maracanã
Rohtaso tvirtovė	Fortikaĵo de Rothas
National Basketball Association	National Basketball Association
Udo Jürgens	Udo Jürgens
Turuchanskas	Turuĥansk
Idėjų kalvė	Pensfabriko
Tlakepakė	Tlaquepaque
Kuldyga	Kuldīga
Koroliovas	Korolov (Moskva provinco)
Marburgo universitetas	Universitato de Marburg
Robert Huth	Robert Huth
Toru Takemitsu	Tōru Takemitsu
Laikrodis su gegute	Kukolhorloĝo
Johann Gottfried Herder	Johann Gottfried Herder
Markas Ravalomanana	Marc Ravalomanana
Blumenau	Blumenau
Lazdynai (Kaliningrado sritis)	Krasnoznamensk (urbo en Kaliningrada provinco)
Krasnokamenskas	Krasnokamensk
John Singer Sargent	John Singer Sargent
Sesame Street	Sesame Street
Messerschmitt Bf 109	Messerschmitt Bf 109
Potencinė energija	Potenciala energio
Mil Mi-24	Mil Mi-24
Stebuklingi Šihiros nuotykiai Dvasių pasaulyje	La vojaĝo de Ĉihiro
T-72	T-72
Karolis IV Liuksemburgietis	Karolo la 4-a (Sankta Romia Imperio)
Mikojan MiG-23	MiG-23
Šv. Galo vienuolynas	Monaĥejo Sankt-Galo
Vokietijos muitų sąjunga	Germana Doganunio
Brokeno kalnas	Brocken
Šimtmetinė salė	Hala Ludowa
Robertas Braunas	Robert Brown (botanikisto)
Krasnoturjinskas	Krasnoturjinsk
Dennis Gabor	Dennis Gabor
Rapalo taikos sutartis (1922)	Traktato de Rapallo
Kolumbijos ginkluotosios revoliucinės pajėgos	FARK
Katilėliniai	Kampanulacoj
Trasa Avus	AVUS
Vaistinis kietis	Estragono
Kadetai (partija)	Konstitucia Demokratia Partio
Juscelino Kubitschek	Juscelino Kubitschek
Jautrusis musėkautas	Muŝkaptulo
Viksvuoliniai	Ciperacoj
Amariliniai	Amarilidacoj
Karel Čapek	Karel Čapek
Kronštatas	Kronŝtadt
Gyvačių sala	Serpento-insulo
Kiauliukė	Brungorĝulo
Agava	Agavo
Tetervinas	Tetro
Kurpelė	Akonito
Peter Simon Pallas	Peter Simon Pallas
Parmezanas	Parma fromaĝo
Seilės	Salivo
Burnotiniai	Amarantacoj
Kudymkaras	Kudimkar
Storlapiniai	Krasulacoj
Vilkdalginiai	Iridacoj
Snaputiniai	Geraniacoj
Kuzneckas	Kuzneck
Raugerškiniai	Berberisacoj
Lininiai	Linacoj
Klemensas X	Klemento la 10-a
Klemensas IX	Klemento la 9-a
Alyvmediniai	Oleacoj
Benediktas XIII	Benedikto la 13-a
Planšetinis kompiuteris	Tabulkomputilo
Kutna Hora	Kutná Hora
Keimerūniniai	Zigofilacoj
Kvadriga	Kvadrigo
Kladnas	Kladno
Hortenzija	Hidrangeo
Veimaro Konstitucija	Vajmara Konstitucio
Raudokliniai	Litrumacoj
Dumblialaiškiniai	Alismacoj
Pipirmėtė	Pipromento
Sausmedis	Lonicero
Srebrenica	Srebrenica
Tokantinsas	Tocantins (rivero)
George F. Kennan	George F. Kennan
Našlaitiniai	Violacoj
Beržiniai	Betulacoj
Akiduobė	Orbito (anatomio)
Opava	Opava
Šunobeliniai	Ramnacoj
Vaistinė šunvyšnė	Beladono
Taksila	Taksila
Gvazdikas	Dianto
Timelėjiniai	Timeleacoj
Generalgubernija	Ĉefgubernio
Ekumenizmas	Ekumenismo
Generalinis planas „Ost“	Generalplan Ost
Rūgtiniai	Poligonacoj
Larvikas	Larvik
Kinijos Liaudies Respublikos himnas	La Marŝo de la Volontuloj
Kamštinis ąžuolas	Korkokverko
Pliumbaginiai	Plumbagacoj
Povis	Powys
Vikšriniai	Junkacoj
Nakvišiniai	Enoteracoj
Saulašariniai	Drozeracoj
Frederikas V	Frederiko la 5-a (Danio)
Džiovekliniai	Orobankacoj
SeaMonkey	SeaMonkey
Kartuolė (augalas)	Aristolokio
Pluoštagėliniai	Aizoaceae
Pensija	Pensio
Dyvinutiniai	Niktagacoj
Vakarinis Bugas	Okcidenta Bugo
Exxon Mobil	ExxonMobil
Sineidžu	Sinuiju
Sąrašas:Tanzanijos miestai	Listo de urboj de Tanzanio
Rudasis peslys	Ruĝa milvo
Dygluotasis kaparis	Kaporo
Scooter	Scooter
Ochrido ežeras	Lago de Ohrid
Rusvoji anglis	Lignito
Pierre Bourdieu	Pierre Bourdieu
Viendienė	Hemerokalo
Švitrūniniai	Cistacoj
Katarsis	Katarso
Boney M	Boney M
Sausmediniai	Kaprifoliacoj
A-ha	A-ha
Guobiniai	Ulmacoj
Fobas	Fobo
Chuano Fernandeso salos	Insularo Juan Fernández
Žilakrūminiai	Eleagnacoj
Dilgėliniai	Urtikacoj
Kiachta	Kjaĥta
Kanapiniai	Kanabacoj
Burnotis	Amaranto
Klišė (spaudos technika)	Kliŝo
Kavamedis	Kafarbo
Miškinė lelija	Turbana lilio
Razetiniai	Rezedacoj
Vimeo	Vimeo
Henri Rousseau	Henri Rousseau
Bajorė	Centaŭreo
Kietis	Artemizio
Žiedynas	Floraro
Tinklasparniai	Neŭroptero
Kartuoliniai	Aristolokiacoj
Pleštekės	Nimfalisedoj
Admirolas (drugys)	Admiral-papilio
Siim Kallas	Siim Kallas
Vitoldas Liutoslavskis	Witold Lutosławski
Smart	Smart
Bonnie Tyler	Bonnie Tyler
Antonín Novotný	Antonín Novotný
Teogonija	Teogonio
Serbų-vengrų Baranjos-Bajos respublika	Hungar-serba respubliko Baranya-Baja
Pierre Mauroy	Pierre Mauroy
Sidabražolė	Potentilo
Pipiriniai	Piprujacoj
Bananiniai	Muzacoj
Daueso planas	Dawes-plano
Bromelijiniai	Bromeliacoj
Rusmenė	Digitalo
Brazilinis kaučiukmedis	Kaŭĉukarbo
Kiškiakopūstiniai	Oksalidacoj
Dedešviniai	Malvacoj
Kylio taika	Traktato de Kiel
Kura	Kura
Faizabadas (Afganistanas)	Faizabad
Mirtiniai	Mirtacoj
Henri Cartier-Bresson	Henri Cartier-Bresson
Raudiniai	Rubiacoj
Kristijonas VII	Kristiano la 7-a (Danio)
Arbatmediniai	Teacoj
Volkswagen AG	Volkswagen AG
Šilkmediniai	Morusacoj
Karpažoliniai	Eŭforbiacoj
Anakardiniai	Anakardiacoj
Leideno universitetas	Universitato de Lejdeno
Labytnangis	Labitnangi
Rezusas	Rezuso
Hortenzijiniai	Hidrangeacoj
Žvirbliarūtiniai	Fumariacoj
Kristijonas X	Kristiano la 10-a (Danio)
Paparacas	Paparaco
700 Auraviktriksas	700 Aŭraviktrikso
Ugrų kalbos	Ugra lingvaro
Raudonasis dobilas	Ruĝa trifolio
Dancigo koridorius	Pola koridoro
Nachodka	Naĥodka
Karšuliniai	Dipsakacoj
Aktinidijiniai	Aktinidiacoj
Juodmediniai	Ebonacoj
Melionmediniai	Karikacoj
Komelininiai	Komelinacoj
Buksmediniai	Buksacoj
Gesnerijiniai	Gesneriacoj
Didžioji pocūgė	Menzies-pseŭdocugo
Žliūgė	Stelario
Eutrofikacija	Plantoziĝo
Bergenija	Bergenia
Užhorodas	Uĵhorodo
Žytomyras	Ĵitomir
Chmelnyckis	Ĥmelnicko
Dnieprodzeržinskas	Dniprodzerĵinsk
Luizė	Luiza de Meklenburgo-Strelitz
Kremenčukas	Kremenĉuk
Hamburgo universitetas	Hamburga universitato
Ivano Frankivskas	Ivano-Frankivsk
Chersonas	Ĥersono
Rivnė	Rivno
Ternopilis	Ternopilo
Kolaboracija	Kunlaborismo
Poltava	Poltavo
Sumai	Sumio
Nikopolis	Nikopol (Ukrainio)
Kalpokė	Skutelario
Bukutis	Eŭropa sito
Žiognagė	Geumo
Swiss International Air Lines	Swiss International Air Lines
Neronas Klaudijus Druzas	Nero Claudius Drusus
Jorge Sampaio	Jorge Sampaio
Retija	Raetia
Kvapioji pasiflora	Pasifrukto
Felipe González	Felipe González
Tikroji metasekvoja	Metasekvojo
Didžioji ugniažolė	Kelidonio
Lubinas	Lupenoj
Lúcio	Lucimar da Silva Ferreira
Boleslavecas	Bolesławiec
Kostšynas prie Odros	Kostrzyn ĉe Odro
Marguoliai	Zigenedoj
Nuotakynas	Kloako (kanalo)
Šilokas	Sedo
Europinė pipirlapė	Azaro
Piliečių platforma	Civitana Platformo
Skėtinė širdažolė	Eritreo (planto)
Hipofizė	Hipofizo
Slade	Slade
Teisė ir Teisingumas	Juro kaj Justeco
Samas (sala)	Samoso (insulo)
Sėjamoji gražgarstė	Kultiva eruko
Bastutiniai	Kruciferacoj
Karpotasis beržas	Penda betulo
Vilkdalgis	Irido
Primož Trubar	Primož Trubar
Juodalksnis	Nigra alno
Paprastasis uosis	Ordinara frakseno
Latvijos himnas	Dievs, svētī Latviju
Rugiagėlė	Cejano
Nuostabioji velvičija	Velviĉio
Paprastasis putinas	Opulo
Jonažolė	Hiperiko
Platanalapis klevas	Sikomora acero
Kolorado vabalas	Terpoma skarabo
Verbeniniai	Verbenacoj
Katekinė areka	Kateĉuareko
Ūstis prie Labės	Ústí nad Labem
Fitolakiniai	Fitolakacoj
Abliatyvas	Ablativo
Bugenvilija	Bugenvilo
Hohencolernai Zigmaringenai	Hohenzollern-Sigmaringen
Magnolija	Magnolio
Raflezijiniai	Rafleziacoj
Paramos fondas	Fondaĵo
Prilepas	Prilep
Gėtės institutas	Goethe-Institut
Apaštališkasis legatas	Apostola nuncio
Černigovas	Ĉernihivo
Čerkasai	Ĉerkaso
Samuel Hahnemann	Samuel Hahnemann
Kerčė	Kerĉo
Flandrijos grafystė	Graflando Flandrio
Driežauodeginiai	Saŭruracoj
Marija Habsburgaitė	Maria de Aŭstrio (1505-1558)
Margarita Habsburgaitė	Margareto de Aŭstrio (1584-1611)
Liudvikas II	Ludoviko la 1-a Jogajlido
Liudolfingai	Liudolfidoj
Imperatorius Albrechtas II	Albreĥto la 2-a (Sankta Romia Imperio)
Raktažoliniai	Primolacoj
Monitorius (reikšmės)	Monitoro
Karolingų Renesansas	Karolida renesanco
Kinrožė	Hibisko
Eliziejaus laukai	Elizeo
Makijivka	Makijivka
Gyvybinė erdvė	Lebensraum
Kryvyj Rihas	Krivij Rih
Baltvokiečiai	Germanaj baltoj
Vinycia	Vinico
Šalavijas	Salvio
Vilko irštva	Lupa kuŝejo
Pasifloriniai	Pasifloracoj
Smidriniai	Asparagacoj
Palemoniniai	Polemoniacoj
Vingiris	Taliktro
Rasakila	Alkemilo
Kulkšnė	Astragalo (planto)
Lupikavimas	Uzuro
Nova Sulė	Nowa Sól
Alberto Giacometti	Alberto Giacometti
Citau	Zittau
Pelėžirnis	Latiro
Araukarija	Araŭkario
Gencijoniniai	Gencianacoj
Raipstas	Citizo
Veimutinė pušis	Vejmuta pino
Melantiniai	Melantiacoj
Scylė	Scilo
Bitola	Bitola
Horlivka	Horlivka
Pavolgio Vokiečių ATSR	Volgo-Germana ASSR
Leonid Hurwicz	Leonid Hurwicz
Rūgštynė	Rumekso
Bronisław Geremek	Bronisław Geremek
Paprastoji barborytė	Barbara-herbo
Nikobarų salos	Nikobaroj
Areka	Areko
Bohemijos Miškas	Šumava
Vaistinė notra	Betoniko
Pančen Lama	Panĉen-lamao
Eraičinas	Festuko
Kings Linas	King's Lynn
Pievinis pašiaušėlis	Pratalopekuro
Dumblialaiškis	Alismo
Pūkenis	Kotino
Andras	Zostero
Kiškiakopūstis	Oksalido
Mėlžolė	Isato
Kininė paulovnija	Ĉina paŭlovnio
Geltonoji žiognagė	Geum urbanum
Grėjaus namai	Gray's Inn
Baltažiedė robinija	Ŝajnakacia robinio
Nendrinis dryžutis	Phalaris arundinacea
Pievinis plauretis	Gymnadenia conopsea
A*Teens	A*Teens
Alyva	Siringo
Heidaras Alijevas	Hejdar Alijev
Kuznecko Leninskas	Leninsk-Kuzneckij
Lenskas	Lensk
Žvirbliarūtė	Fumario
Žibuoklė	Hepatiko
95 tezės	Naŭdek kvin tezoj
Monažolė	Glyceria
Podokarpas	Podocarpus
Boryslavas	Borislav
Šluotsmilgė	Deschampsia
Ofris	Ophrys
Virgin Killer	Virgin Killer
Lobelio čemerys	Blanka heleboro
Pavasarinė raktažolė	Printempa primolo
Paprastoji rusmenė	Purpura digitalo
Pavasarinis švitriešis	Fikario
Lesosibirskas	Lesosibirsk
Strypainis	Phalaris
Kiškiagrikis	Luzulo
Pelžiedė	Rusko
Laumenė	Doroniko
Pantanalis	Pantanalo
Laiškenis	Merkurialo
Reichsveras	Reichswehr
Plaukuotasis beržas	Lanuga betulo
Beržas keružis	Nana betulo
Raganė	Klematido
Ožkarožė	Epilobio
Žioveinis	Leonfaŭko
Keturiolika punktų	14 punktoj de Wilson
Žagrenis	Sumako
Tridyglė gledičija	Kristodorna glediĉio
Gustáv Husák	Gustáv Husák
Papliauška	Sagitario (planto)
Miglė	Poo
Nakviša	Enotero
Prancūzinis erškėtis	Gaŭla rozo
Širdažolė	Centaŭrio
Svilarožė	Alteo
Berutis	Teŭkrio
Černivciai	Ĉernivco
Morača	Morača
Kvapioji gardūnytė	Anthoxanthum odoratum
Japoninis abrikosas	Umeo
Strugė	Brachypodium
Žalvė	Puccinellia
Erantis	Erantido
Kristijonas VIII	Kristiano la 8-a (Danio)
Kristijonas V	Kristiano la 5-a (Danio)
Balandūnė	Atriplex
Markgrafas	Margrafo
Krokas	Krokuso
Miuncheno technikos universitetas	Teknologia Universitato Munkeno
Frederikas III	Frederiko la 3-a (Danio-Norvegio)
Pjombinas	Piombino
Saldymedis	Glicirizo
Zaporožė	Zaporiĵo
Amerikinė fitolaka	Phytolacca americana
Rozinjano Maritimas	Rosignano Marittimo
Vairenis	Arabidopso
AFC Azijos taurė	Azia Pokalo
Garua	Garoua
Cimbaliarija	Cimbalario
Leszek Engelking	Leszek Engelking
Taupomasis bankas	Ŝparkaso
Šermukšnis	Sorpujo
Amenchotepas I	Amenhotep la 1-a
Diemedis	Abrotano
Smiltyninis lendrūnas	Calamagrostis epigejos
Baobabas	Baobabo
Belchatuvas	Bełchatów
Mazovijos Tomašuvas	Tomaszów Mazowiecki
Juodkalnijos himnas	Oj, svijetla majska zoro
Petrakavas	Piotrków Trybunalski
Javožnas	Jaworzno
Balinis ajeras	Kalam-akoro
Dracena	Draceno
Japoninis svarainis	Chaenomeles japonica
Dojrano ežeras	Dojran
Magdalena Abakanovič	Magdalena Abakanowicz
Čitagongo sritis	Ĉitagongo (regiono)
Akantas	Akanto
Zygmunt Bauman	Zygmunt Bauman
Šventapilė	Mamonovo
Déjà vu	Déjà vu
Pašiaušėlis	Alopecurus
Pelinis pašiaušėlis	Kampalopekuro
Ramala	Ramalaho
Ašarėlės	Brizo (botaniko)
Francas Vranickis	Franz Vranitzky
Mėlitas	Sesleria
Lennart Johansson	Lennart Johansson
944 Hidalgas	944 Hidalgo
945 Barselona	945 Barcelono
Krekesiniai	Globulario
Kromeržyžas	Kroměříž
951 Gaspra	951 Gaspro
Pysekas	Písek
Striepsnė	Melica
Nasturtė	Tropeolo
Plukė	Anemono
Paprastoji jonažolė	Trapunkta hiperiko
Kirovohradas	Kirovohrado
Gardūnytė	Anthoxanthum
Janušas Palikotas	Janusz Palikot
Sidabrinis klevas	Arĝenta acero
Dyglialapė mahonija	Oregona mahonio
Medvežjegorskas	Medveĵjegorsk
9793 Torvalds	9793 Torvalds
Žaganis	Żagań
Griežtis	Napo
Vikšris	Junko
Rytinis juodmedis	Kakinoko
Silezijos Semianovicai	Siemianowice Śląskie
Gluosniniai	Salikacoj
Pekarai	Piekary Śląskie
Feodosija	Teodozio
Putinas (augalas)	Viburno
Vaistinė svilarožė	Oficina alteo
Viksva	Karekso
Motiejukas	Phleum
Svidrė	Lolium
Skroblas	Karpeno
Trūkažolė	Cikorio
Titano kalnas	Titano (monto)
Vantinis tiltas	Stajponto
Geltonasis gencijonas	Flava genciano
Kekė	Grapolo
Pabianicės	Pabianice
Žilvitinis karklas	Vimeno
Gernsio vėliava	Flago de Guernsey
Vliorės apygarda	Distrikto Vlorë
Bachčisarajus	Baĥĉisarajo
Bekotis ąžuolas	Tigfolia kverko
Tuščioji aviža	Avena fatua
Avantasia	Avantasia
Dumplūnė	Fizalido
Afganistano provincijos	Provincoj de Afganio
Baltažiedis vairenis	Arabidopsis thaliana
Spungė	Taga pavo
Tiesioji žarna	Rektumo
Uralas	Uralo (apartigilo)
Mažalapė liepa	Etfolia tilio
Meždurečenskas	Meĵdureĉensk
Hiacintas	Hiacinto
Pocūgė	Pseŭdocugo
Paprastasis skroblas	Eŭropa karpeno
Čilinė araukarija	Ĉilia araŭkario
Gelsvažiedis tulpmedis	Tulipa liriodendro
Trakinis klevas	Kampa acero
Radomskas	Radomsko
Papirusinė viksvuolė	Papiruscipero
Michael Dale Huckabee	Mike Huckabee
Drohobyčas	Drohobiĉ
Achimenė	Akimeno
Zaueris	Sauer (Mozelo)
Vilnūnė	Holcus
Nilo karštinė	Okcidentnila viruso
Carlos Castaneda	Carlos Castañeda
Korostenis	Korosten
Boryspilis	Borispilo
Ravenė	Leersia
Miškinė sorokė	Milium effusum
Raktažolė	Primolo
Melijiniai	Meliacoj
Sapotiniai	Sapotacoj
Aronija	Aronio
Peruvinė anona	Ĉerimolio
Vėlyvoji ieva	Malfrua prunuso
Sąrašas:Kosta Rikos miestai	Listo de urboj de Kostariko
Minusinskas	Minusinsk
Opuncija	Opuntio
Liekninis viksvameldis	Scirpus sylvaticus
Spartina	Spartina
Jens Nowotny	Jens Nowotny
Vagrai	Vagroj
Mažoji krakšlė	Kanbirdo
Nina Hagen	Nina Hagen
Paprastoji miglė	Poa trivialis
Možaiskas	Moĵajsk
Švelnioji dirsė	Bromus hordeaceus
Temidė	Temiso
Filipinų jūra	Filipina Maro
Amplitudė	Amplitudo
Mončegorskas	Monĉegorsk
Didžialapė hortenzija	Hortensio
Viksvameldis	Skirpo
Sizalinė agava	Sisalo
Genų inžinerija	Gentekniko
Nuolatinė elektros srovė	Kontinua kurento
Čiukčių jūra	Ĉukĉa Maro
Santa Klara (Kalifornija)	Santa Clara (Kalifornio)
Arekipa	Arekipo
Santa Barbara	Santa Barbara (Kalifornio)
John Constable	John Constable
Aglomeracija	Aglomeraĵo
Paprastasis šamas	Siluro
Pelėsis	Ŝimo
Heterotrofai	Heterotrofa
Irklavimas	Remado
Arkadijus	Flavio Arkadio
Standartinis nuokrypis	Norma devio
Ceratonija	Ceratonio
Lokautas	Lokaŭto
Geopolitika	Geopolitiko
Rotšildai	Rothschild
Šantra	Marubio
Ramybės būklė	Vintra dormo
Narvalas	Narvalo
Pavianai	Paviano
Kapueira	Kapoejro
Socialistų Internacionalas	Socialista Internacio
Faras	Faro (Portugalio)
Mitybos grandinė	Manĝoĉeno
Albervilis	Albertville
Adžmanas	Aĵmano
Muravlenkas	Muravlenko
Grašis	Groŝo
Betelinis pipiras	Betelo
Sąmokslo teorija	Konspira teorio
Pipiras	Pipro (genro)
Somalio vėliava	Flago de Somalio
Druskė	Salsolo
Sedula	Kornuso
Liucerna	Medikago
Johannes Vilhelm Jensen	Johannes V. Jensen
Grauželinė gudobelė	Dustilusa kratago
Koma	Komato
Valerijonas	Valeriano (planto)
Akcizas	Akcizo
Aleksandras Pokryškinas	Aleksandr Pokriŝkin
Šventasis Sostas	Apostola Seĝo
John Napier	John Napier
Haraldas II	Harold la 2-a (Anglio)
Vladislavas Gomulka	Władysław Gomułka
Tivolis	Tivoli
Vliorė	Vlorë
Anapurna	Anapurno
Viurtembergas	Virtembergo
Joseph Priestley	Joseph Priestley
Absoliutinis ryškis	Absoluta magnitudo
Krupai	Krupp
Britų akademijos apdovanojimas	BAFTA
Hektoras	Hektoro
Intakas	Alfluanto
Jurgis Podiebradietis	Georgo de Podebrado
Glaukoma	Glaŭkomo
Raudonasis eraičinas	Festuca rubra
Patricia Kaas	Patricia Kaas
Gilgamešas	Gilgameŝ
Kaspinuočiai	Cestodo
Paprastoji smilga	Agrostis capillaris
Jėgainė	Elektrejo
Kupstinė šluotsmilgė	Deschampsia cespitosa
Nathan Söderblom	Nathan Söderblom
Barionas	Bariono
Lensteris	Leinster
Nepalo vėliava	Flago de Nepalo
Monako vėliava	Flago de Monako
William Turner	Joseph Mallord William Turner
Kanadinė elodėja	Kanada elodeo
Mauna Loa	Mauna Loa
Olandų Rytų Indijos bendrovė	Nederlanda Orient-hinda Kompanio
Kapučinas	Kapuĉino
Michelle Pfeiffer	Michelle Pfeiffer
Honorijus	Flavio Honorio
Mastika	Lentisko
Aukštoji avižuolė	Arrhenatherum elatius
Vasaros olimpinės žaidynės	Someraj Olimpikoj
Batmanas	Batman (Turkio)
Wim Duisenberg	Wim Duisenberg
Paramount Pictures	Paramount Pictures
Camp Nou	Camp Nou
Brabanto kunigaikštystė	Duklando Brabanto
Danielius	Damao
Valserbergas	Vaalserberg
Maroko vėliava	Flago de Maroko
Kamerūno vėliava	Flago de Kameruno
Rostoko universitetas	Universitato Rostock
Duvro sąsiauris	Dover-kaleza Markolo
Afektas	Afekcio
Hiparchas (astronomas)	Hiparko
Plačialūpis raganosis	Larĝbuŝa rinocero
Rusijos-Japonijos karas	Rusa-japana milito
Smiltyninis šepetukas	Corynephorus canescens
Kaldera	Kaldero
Tipografika	Tipografio
Didysis eraičinas	Schedonorus giganteus
Dvyniai	Ĝemelo
Zimbabvės vėliava	Flago de Zimbabvo
Artua	Artezo
Banglenčių sportas	Ondorajdado
Fagotas	Fagoto
Tetraedras	Kvaredro
Pink	Pink
Šešėlis	Ombro
Pijus III	Pio la 3-a
Velso himnas	Hen Wlad Fy Nhadau
Ekonometrija	Ekonometrio
